,ticker,sector,sub-industry,returns,totalYears
1923,FLGT,Healthcare,Diagnostics & Research,0.8571428571428571,7
1924,FLL,Consumer Cyclical,Resorts & Casinos,0.6666666666666666,30
1925,FLNC,Utilities,Utilities—Renewable,0.5,2
1926,FLNG,Energy,Oil & Gas Midstream,0.25,4
1927,FLNT,Communication Services,Advertising Agencies,0.625,16
1928,FLO,Consumer Defensive,Packaged Foods,0.5681818181818182,44
1929,FLR,Industrials,Engineering & Construction,0.782608695652174,23
1930,FLS,Industrials,Specialty Industrial Machinery,0.7045454545454546,44
1931,FLUT,Consumer Cyclical,Gambling,0.7142857142857143,21
1932,FLUX,Industrials,Electrical Equipment & Parts,0.3333333333333333,3
1933,FLXS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.6136363636363636,44
1934,FLYD,,,0.0,1
1935,FLYU,,,1.0,1
1936,FLYW,Technology,Software—Infrastructure,0.5,2
1937,FLYX,Industrials,Airlines,,0
1938,FMAO,Financial Services,Banks—Regional,0.7222222222222222,18
1939,FMBH,Financial Services,Banks—Regional,0.44,25
1940,FMC,Basic Materials,Agricultural Inputs,0.5681818181818182,44
1941,FMNB,Financial Services,Banks—Regional,0.68,25
1942,FMS,Healthcare,Medical Care Facilities,0.7407407407407407,27
1943,FMST,Basic Materials,Other Industrial Metals & Mining,,0
1944,FMX,Consumer Defensive,Beverages—Brewers,0.68,25
1945,FMY,Financial Services,Asset Management,0.5555555555555556,18
1946,FN,Technology,Electronic Components,0.5384615384615384,13
1947,FNA,Healthcare,Medical Devices,0.5,2
1948,FNB,Financial Services,Banks—Regional,0.5945945945945946,37
1949,FND,Consumer Cyclical,Home Improvement Retail,0.5714285714285714,7
1950,FNGD,,,0.3333333333333333,6
1951,FNGO,,,0.6,5
1952,FNGR,Communication Services,Telecom Services,0.16666666666666666,6
1953,FNGS,,,0.5,4
1954,FNGU,,,0.6666666666666666,6
1955,FNKO,Consumer Cyclical,Leisure,0.5,6
1956,FNLC,Financial Services,Banks—Regional,0.3333333333333333,24
1957,FNV,Basic Materials,Gold,0.75,16
1958,FNVT,Financial Services,Shell Companies,0.5,2
1959,FNWB,Financial Services,Banks—Regional,0.5555555555555556,9
1960,FNWD,Financial Services,Banks—Regional,0.64,25
1961,FOA,Financial Services,Credit Services,0.6,5
1962,FOF,Financial Services,Asset Management,0.7058823529411765,17
1963,FOLD,Healthcare,Biotechnology,0.5,16
1964,FONR,Healthcare,Diagnostics & Research,0.42857142857142855,42
1965,FOR,Real Estate,Real Estate—Development,0.6875,16
1966,FORA,Healthcare,Health Information Services,0.3333333333333333,3
1967,FORD,Consumer Cyclical,Footwear & Accessories,0.5862068965517241,29
1968,FORLU,Financial Services,Shell Companies,0.0,1
1969,FORM,Technology,Semiconductor Equipment & Materials,0.6,20
1970,FORR,Industrials,Consulting Services,0.6666666666666666,27
1971,FORTY,Technology,Information Technology Services,0.6153846153846154,26
1972,FOSL,Consumer Cyclical,Footwear & Accessories,0.5483870967741935,31
1973,FOSLL,,,0.5,2
1974,FOUR,Technology,Software—Infrastructure,1.0,3
1975,FOX,Communication Services,Entertainment,0.6,5
1976,FOXA,Communication Services,Entertainment,0.6,5
1977,FOXO,Healthcare,Health Information Services,1.0,1
1978,FOXX,,,0.0,1
1979,FPAY,Industrials,Rental & Leasing Services,0.35714285714285715,14
1980,FPF,Financial Services,Asset Management,0.7,10
1981,FPH,Real Estate,Real Estate—Development,0.8333333333333334,6
1982,FPI,Real Estate,REIT—Specialty,0.8,10
1983,FR,Real Estate,REIT—Industrial,0.4827586206896552,29
1984,FRA,Financial Services,Asset Management,0.9,20
1985,FRAF,Financial Services,Banks—Regional,0.5666666666666667,30
1986,FRD,Basic Materials,Steel,0.7045454545454546,44
1987,FRES,Healthcare,Biotechnology,0.75,4
1988,FREY,Industrials,Electrical Equipment & Parts,0.25,4
1989,FRGE,Technology,Software—Application,0.6666666666666666,3
1990,FRGT,Technology,Software—Application,0.6666666666666666,6
1991,FRHC,Financial Services,Capital Markets,0.3333333333333333,6
1992,FRLA,Financial Services,Shell Companies,0.5,2
1993,FRLAU,Financial Services,Shell Companies,0.5,2
1994,FRME,Financial Services,Banks—Regional,0.38235294117647056,34
1995,FRO,Energy,Oil & Gas Midstream,0.4090909090909091,22
1996,FROG,Technology,Software—Application,0.3333333333333333,3
1997,FRPH,Real Estate,Real Estate Services,0.5945945945945946,37
1998,FRPT,Consumer Defensive,Packaged Foods,0.5555555555555556,9
1999,FRSH,Technology,Software—Application,0.5,2
2000,FRST,Financial Services,Banks—Regional,0.6470588235294118,17
2001,FRSX,Consumer Cyclical,Auto Parts,0.16666666666666666,6
2002,FRT,Real Estate,REIT—Retail,0.6,50
2003,FSBC,Financial Services,Banks—Regional,0.5,2
2004,FSBW,Financial Services,Banks—Regional,0.5454545454545454,11
2005,FSCO,Financial Services,Asset Management,0.0,1
2006,FSEA,Financial Services,Banks—Regional,0.5,4
2007,FSFG,Financial Services,Banks—Regional,0.6,15
2008,FSI,Basic Materials,Specialty Chemicals,0.5,24
2009,FSK,Financial Services,Asset Management,0.5,10
2010,FSLY,Technology,Software—Application,0.25,4
2011,FSM,Basic Materials,Gold,0.4117647058823529,17
2012,FSP,Real Estate,REIT—Office,0.6666666666666666,18
2013,FSS,Industrials,Pollution & Treatment Controls,0.6818181818181818,44
2014,FSTR,Industrials,Railroads,0.5238095238095238,42
2015,FSUN,Financial Services,Banks—Regional,1.0,1
2016,FSV,Real Estate,Real Estate Services,0.5,8
2017,FT,Financial Services,Asset Management,0.6,35
2018,FTAI,Industrials,Rental & Leasing Services,0.5,8
2019,FTAIN,Industrials,Rental & Leasing Services,0.6666666666666666,3
2020,FTAIO,Industrials,Rental & Leasing Services,0.5,4
2021,FTAIP,Industrials,Rental & Leasing Services,0.5,4
2022,FTCI,Technology,Solar,0.6666666666666666,3
2023,FTDR,Consumer Cyclical,Personal Services,0.6,5
2024,FTEK,Industrials,Pollution & Treatment Controls,0.5666666666666667,30
2025,FTEL,Consumer Cyclical,Specialty Retail,,0
2026,FTF,Financial Services,Asset Management,0.75,20
2027,FTFT,Technology,Software—Application,0.6666666666666666,15
2028,FTHY,,,0.6666666666666666,3
2029,FTI,Energy,Oil & Gas Equipment & Services,0.5909090909090909,22
2030,FTII,Financial Services,Shell Companies,0.5,2
2031,FTIIU,Financial Services,Shell Companies,1.0,2
2032,FTK,Energy,Oil & Gas Equipment & Services,0.5,18
2033,FTLF,Consumer Defensive,Packaged Foods,0.4375,16
2034,FTNT,Technology,Software—Infrastructure,0.7142857142857143,14
2035,FTRE,Healthcare,Biotechnology,,0
2036,FTS,Utilities,Utilities—Regulated Electric,0.6428571428571429,14
2037,FUBO,Communication Services,Broadcasting,0.2,5
2038,FUFU,Financial Services,Capital Markets,0.5,2
2039,FUL,Basic Materials,Specialty Chemicals,0.7058823529411765,51
2040,FULC,Healthcare,Biotechnology,0.5,4
2041,FULT,Financial Services,Banks—Regional,0.6052631578947368,38
2042,FULTP,Financial Services,Banks—Regional,0.3333333333333333,3
2043,FUN,Consumer Cyclical,Leisure,0.8378378378378378,37
2044,FUNC,Financial Services,Banks—Regional,0.6451612903225806,31
2045,FUND,Financial Services,Asset Management,0.5428571428571428,35
2046,FUSB,Financial Services,Banks—Regional,0.48,25
2047,FUTU,Financial Services,Capital Markets,0.8,5
2048,FVCB,Financial Services,Banks—Regional,0.125,8
2049,FVRR,Communication Services,Internet Content & Information,0.5,4
2050,FWONA,Communication Services,Entertainment,0.36363636363636365,11
2051,FWONK,Communication Services,Entertainment,0.4444444444444444,9
2052,FWRD,Industrials,Integrated Freight & Logistics,0.5,30
2053,FWRG,Consumer Cyclical,Restaurants,0.5,2
2054,FYBR,Communication Services,Telecom Services,1.0,2
2055,G,Technology,Information Technology Services,0.625,16
2056,GAB,Financial Services,Asset Management,0.7567567567567568,37
2057,GABC,Financial Services,Banks—Regional,0.4,30
2058,GAIA,Communication Services,Entertainment,0.5416666666666666,24
2059,GAIN,Financial Services,Asset Management,0.5,18
2060,GAINL,,,,0
2061,GAINN,,,0.6666666666666666,3
2062,GAINZ,,,1.0,2
2063,GALT,Healthcare,Biotechnology,0.6190476190476191,21
2064,GAM,Financial Services,Asset Management,0.4772727272727273,44
2065,GAMB,Consumer Cyclical,Gambling,0.5,2
2066,GAME,Communication Services,Electronic Gaming & Multimedia,0.5,6
2067,GAN,Consumer Cyclical,Gambling,0.6666666666666666,3
2068,GANX,Healthcare,Biotechnology,0.6666666666666666,3
2069,GAP,Consumer Cyclical,Apparel Retail,0.6363636363636364,44
2070,GAQ,Financial Services,Shell Companies,0.5,2
2071,GASS,Industrials,Marine Shipping,0.6111111111111112,18
2072,GATE,Financial Services,Shell Companies,0.0,2
2073,GATEU,Financial Services,Shell Companies,0.0,2
2074,GATO,Basic Materials,Other Precious Metals & Mining,0.6666666666666666,3
2075,GATX,Industrials,Rental & Leasing Services,0.803921568627451,51
2076,GB,Technology,Software—Infrastructure,0.4,5
2077,GBAB,Financial Services,Asset Management,0.6153846153846154,13
2078,GBBK,Financial Services,Shell Companies,1.0,1
2079,GBCI,Financial Services,Banks—Regional,0.5,40
2080,GBDC,Financial Services,Asset Management,0.42857142857142855,14
2081,GBIO,Healthcare,Biotechnology,0.6666666666666666,3
2082,GBLI,Financial Services,Insurance—Property & Casualty,0.6,20
2083,GBNY,Financial Services,Banks—Regional,0.3333333333333333,3
2084,GBTG,Technology,Software—Application,1.0,1
2085,GBX,Industrials,Railroads,0.5517241379310345,29
2086,GCBC,Financial Services,Banks—Regional,0.375,24
2087,GCI,Communication Services,Publishing,0.4,10
2088,GCMG,Financial Services,Asset Management,0.4,5
2089,GCO,Consumer Cyclical,Apparel Retail,0.6078431372549019,51
2090,GCT,Technology,Software—Infrastructure,1.0,1
2091,GCTK,Healthcare,Medical Instruments & Supplies,0.5454545454545454,11
2092,GCTS,Technology,Semiconductors,0.5,2
2093,GD,Industrials,Aerospace & Defense,0.532258064516129,62
2094,GDC,Communication Services,Electronic Gaming & Multimedia,0.5,8
2095,GDDY,Technology,Software—Infrastructure,0.6666666666666666,9
2096,GDEN,Consumer Cyclical,Resorts & Casinos,0.6,25
2097,GDEV,Communication Services,Electronic Gaming & Multimedia,0.6666666666666666,3
2098,GDHG,Consumer Cyclical,Leisure,0.0,1
2099,GDL,Financial Services,Asset Management,0.6470588235294118,17
2100,GDO,Financial Services,Asset Management,0.5714285714285714,14
2101,GDRX,Healthcare,Health Information Services,0.6666666666666666,3
2102,GDS,Technology,Information Technology Services,0.5714285714285714,7
2103,GDST,Financial Services,Shell Companies,0.5,2
2104,GDSTU,Financial Services,Shell Companies,1.0,2
2105,GDTC,Healthcare,Biotechnology,0.0,1
2106,GDV,Financial Services,Asset Management,0.7,20
2107,GDVpH,,,0.75,4
2108,GDXD,,,0.0,3
2109,GDYN,Technology,Information Technology Services,0.4,5
2110,GE,Industrials,Aerospace & Defense,0.6774193548387096,62
2111,GECC,Financial Services,Asset Management,0.7142857142857143,7
2112,GECCI,,,,0
2113,GECCM,,,0.16666666666666666,6
2114,GECCO,,,0.0,2
2115,GEF,Consumer Cyclical,Packaging & Containers,0.5,28
2116,GEG,Financial Services,Asset Management,0.5833333333333334,24
2117,GEGGL,,,1.0,1
2118,GEHC,Healthcare,Health Information Services,1.0,1
2119,GEL,Energy,Oil & Gas Midstream,0.4444444444444444,27
2120,GEN,Technology,Software—Infrastructure,0.4117647058823529,34
2121,GENC,Industrials,Farm & Heavy Construction Machinery,0.65,20
2122,GENE,Healthcare,Diagnostics & Research,0.6111111111111112,18
2123,GENI,Communication Services,Internet Content & Information,0.0,3
2124,GENK,Consumer Cyclical,Restaurants,,0
2125,GEOS,Energy,Oil & Gas Equipment & Services,0.6538461538461539,26
2126,GERN,Healthcare,Biotechnology,0.4444444444444444,27
2127,GES,Consumer Cyclical,Apparel Retail,0.6296296296296297,27
2128,GETY,Communication Services,Internet Content & Information,1.0,3
2129,GEV,Utilities,Utilities—Renewable,,0
2130,GEVO,Basic Materials,Specialty Chemicals,0.38461538461538464,13
2131,GF,Financial Services,Asset Management,0.6764705882352942,34
2132,GFAI,Industrials,Security & Protection Services,1.0,2
2133,GFF,Industrials,Conglomerates,0.62,50
2134,GFL,Industrials,Waste Management,0.75,4
2135,GFR,Energy,Oil & Gas E&P,1.0,2
2136,GFS,Technology,Semiconductors,0.5,2
2137,GGAL,Financial Services,Banks—Regional,0.5652173913043478,23
2138,GGB,Basic Materials,Steel,0.6,25
2139,GGG,Industrials,Specialty Industrial Machinery,0.6363636363636364,44
2140,GGN,Financial Services,Asset Management,0.7368421052631579,19
2141,GGR,Consumer Cyclical,Auto Manufacturers,0.3333333333333333,3
2142,GGZ,Financial Services,Asset Management,0.6666666666666666,9
2143,GH,Healthcare,Diagnostics & Research,0.4,5
2144,GHC,Consumer Defensive,Education & Training Services,0.5686274509803921,51
2145,GHG,Consumer Cyclical,Lodging,0.5,6
2146,GHI,Financial Services,Mortgage Finance,0.47368421052631576,38
2147,GHIX,Financial Services,Shell Companies,0.5,2
2148,GHIXU,Financial Services,Shell Companies,1.0,2
2149,GHM,Industrials,Specialty Industrial Machinery,0.6136363636363636,44
2150,GHRS,Healthcare,Biotechnology,1.0,2
2151,GHSI,Healthcare,Drug Manufacturers—Specialty & Generic,0.6,5
2152,GHY,Financial Services,Asset Management,0.7272727272727273,11
2153,GIB,Technology,Information Technology Services,0.6,25
2154,GIC,Industrials,Industrial Distribution,0.6428571428571429,28
2155,GIFI,Industrials,Metal Fabrication,0.5555555555555556,27
2156,GIFT,Communication Services,Internet Content & Information,0.6666666666666666,3
2157,GIGM,Communication Services,Electronic Gaming & Multimedia,0.625,24
2158,GIII,Consumer Cyclical,Apparel Manufacturing,0.5882352941176471,34
2159,GIL,Consumer Cyclical,Apparel Manufacturing,0.56,25
2160,GILD,Healthcare,Drug Manufacturers—General,0.40625,32
2161,GILT,Technology,Communication Equipment,0.6129032258064516,31
2162,GIPR,Real Estate,REIT—Diversified,1.0,2
2163,GIS,Consumer Defensive,Packaged Foods,0.4318181818181818,44
2164,GJH,,,0.3157894736842105,19
2165,GJO,,,0.6111111111111112,18
2166,GJR,,,0.75,16
2167,GJS,,,0.5,18
2168,GJT,,,0.6875,16
2169,GKOS,Healthcare,Medical Devices,0.375,8
2170,GL,Financial Services,Insurance—Life,0.5581395348837209,43
2171,GLAC,Financial Services,Shell Companies,,0
2172,GLACU,Financial Services,Shell Companies,,0
2173,GLAD,Financial Services,Asset Management,0.47619047619047616,21
2174,GLADZ,,,,0
2175,GLBS,Industrials,Marine Shipping,0.75,16
2176,GLBZ,Financial Services,Banks—Regional,0.625,24
2177,GLDD,Industrials,Engineering & Construction,0.5294117647058824,17
2178,GLDG,Basic Materials,Gold,0.75,12
2179,GLDI,,,0.8181818181818182,11
2180,GLLI,Financial Services,Shell Companies,0.5,2
2181,GLLIU,Financial Services,Shell Companies,1.0,2
2182,GLMD,Healthcare,Biotechnology,0.5,10
2183,GLO,Financial Services,Asset Management,0.6470588235294118,17
2184,GLOB,Technology,Information Technology Services,0.3333333333333333,9
2185,GLP,Energy,Oil & Gas Midstream,0.5,18
2186,GLPG,Healthcare,Biotechnology,0.5833333333333334,12
2187,GLPI,Real Estate,REIT—Specialty,0.5,10
2188,GLRE,Financial Services,Insurance—Reinsurance,0.5625,16
2189,GLSI,Healthcare,Biotechnology,0.6666666666666666,3
2190,GLST,Financial Services,Shell Companies,1.0,1
2191,GLSTU,Financial Services,Shell Companies,0.0,1
2192,GLT,Basic Materials,Paper & Paper Products,0.7045454545454546,44
2193,GLTO,Healthcare,Biotechnology,0.3333333333333333,3
2194,GLU,Financial Services,Asset Management,0.631578947368421,19
2195,GLUE,Healthcare,Biotechnology,0.5,2
2196,GLV,Financial Services,Asset Management,0.631578947368421,19
2197,GLW,Technology,Electronic Components,0.6428571428571429,42
2198,GLYC,Healthcare,Biotechnology,0.6,10
2199,GM,Consumer Cyclical,Auto Manufacturers,0.5384615384615384,13
2200,GMAB,Healthcare,Biotechnology,0.6428571428571429,14
2201,GME,Consumer Cyclical,Specialty Retail,0.45454545454545453,22
2202,GMED,Healthcare,Medical Devices,0.6363636363636364,11
2203,GMM,Technology,Information Technology Services,,0
2204,GMRE,Real Estate,REIT—Healthcare Facilities,0.14285714285714285,7
2205,GMS,Industrials,Building Products & Equipment,0.5714285714285714,7
2206,GNE,Utilities,Utilities—Regulated Electric,0.5833333333333334,12
2207,GNFT,Healthcare,Biotechnology,0.8,5
2208,GNK,Industrials,Marine Shipping,0.8888888888888888,9
2209,GNL,Real Estate,REIT—Diversified,0.625,8
2210,GNLN,Consumer Defensive,Tobacco,0.8,5
2211,GNPX,Healthcare,Biotechnology,0.5,6
2212,GNRC,Industrials,Specialty Industrial Machinery,0.35714285714285715,14
2213,GNS,Consumer Defensive,Education & Training Services,0.5,2
2214,GNSS,Technology,Scientific & Technical Instruments,0.6,30
2215,GNT,Financial Services,Asset Management,0.6923076923076923,13
2216,GNTX,Consumer Cyclical,Auto Parts,0.6666666666666666,42
2217,GNTY,Financial Services,Banks—Regional,0.3333333333333333,6
2218,GNW,Financial Services,Insurance—Life,0.3684210526315789,19
2219,GO,Consumer Defensive,Grocery Stores,0.25,4
2220,GOCO,Financial Services,Insurance Brokers,0.3333333333333333,3
2221,GODN,Financial Services,Shell Companies,,0
2222,GODNU,Financial Services,Shell Companies,,0
2223,GOEV,Consumer Cyclical,Auto Manufacturers,0.4,5
2224,GOGL,Industrials,Marine Shipping,0.7407407407407407,27
2225,GOGO,Communication Services,Telecom Services,0.7,10
2226,GOLD,Basic Materials,Gold,0.5641025641025641,39
2227,GOLF,Consumer Cyclical,Leisure,0.2857142857142857,7
2228,GOOD,Real Estate,REIT—Diversified,0.5,20
2229,GOODN,Real Estate,REIT—Diversified,0.5,4
2230,GOODO,,,1.0,2
2231,GOOG,Communication Services,Internet Content & Information,0.3684210526315789,19
2232,GOOGL,Communication Services,Internet Content & Information,0.3684210526315789,19
2233,GORO,Basic Materials,Gold,0.47058823529411764,17
2234,GORV,Consumer Cyclical,Auto & Truck Dealerships,0.6666666666666666,6
2235,GOSS,Healthcare,Biotechnology,0.4,5
2236,GOTU,Consumer Defensive,Education & Training Services,0.75,4
2237,GOVX,Healthcare,Biotechnology,0.0,3
2238,GP,Industrials,Farm & Heavy Construction Machinery,0.3333333333333333,3
2239,GPC,Consumer Cyclical,Auto Parts,0.6818181818181818,44
2240,GPI,Consumer Cyclical,Auto & Truck Dealerships,0.6538461538461539,26
2241,GPJA,,,0.6,5
2242,GPK,Consumer Cyclical,Packaging & Containers,0.6451612903225806,31
2243,GPMT,Real Estate,REIT—Mortgage,0.3333333333333333,6
2244,GPN,Industrials,Specialty Business Services,0.5652173913043478,23
2245,GPOR,Energy,Oil & Gas E&P,0.5,2
2246,GPRE,Basic Materials,Chemicals,0.5555555555555556,18
2247,GPRK,Energy,Oil & Gas E&P,0.5384615384615384,13
2248,GPUS,Industrials,Aerospace & Defense,0.5925925925925926,27
